NPDES_ID,YEARQTR,HLRNC,NUME90Q,NUMCVDT,NUMSVCD,NUMPSCH,NUMD8090Q
AK0048640,19932, ,0,2,0,0,0
AK0048640,19933, ,0,2,0,0,0
AK0048640,19934, ,0,2,0,0,0
AK0048640,19941, ,0,2,0,0,0
AK0048640,19942, ,0,2,0,0,0
AK0048640,19943, ,0,2,0,0,0
AK0048640,19944, ,0,2,0,0,0
AK0048640,19951, ,0,2,0,0,0
AK0048640,19952, ,0,2,0,0,0
AK0048640,19953, ,6,0,0,0,6
AK0048640,19954, ,13,0,0,0,0
AK0048640,19961,E,5,0,0,1,0
AK0048640,19962,N,5,0,0,0,0
AK0048640,19963,P,4,0,0,0,0
AK0048640,19964,P,3,0,0,0,0
AK0048640,19971,P,1,0,0,1,0
AK0048640,19972,P,3,0,0,0,0
AK0048640,19973,P,0,0,0,0,0
AK0048640,19974,P,2,0,0,0,0
AK0048640,19981,P,1,0,0,1,0
AK0048640,19982,P,2,0,0,0,0
AK0048640,19983,P,0,0,0,0,0
AK0048640,19984,P,0,0,0,0,0
AK0048640,19991,P,0,0,0,0,0
AK0048640,19992,P,0,0,0,0,0
AK0048640,19993,P,0,0,0,0,0
AK0048640,19994,P,0,0,0,0,0
AK0048640,20001,P,0,0,0,0,0
AK0048640,20002,P,0,0,0,0,0
AK0048640,20003,P,0,0,0,0,0
AK0048640,20004,P,0,0,0,0,0
AK0048640,20011,P,0,0,0,0,0
AK0048640,20012,P,0,0,0,0,0
AK0048640,20013,P,0,0,0,0,0
AK0048640,20014,P,0,0,0,0,0
AK0043532,20144, ,0,0,0,0,0
AK0043532,20151, ,0,0,0,0,0
AK0043532,20152, ,0,0,0,0,0
AK0043532,20153, ,0,0,0,0,0
AK0043532,20154, ,0,0,0,0,0
AK0043532,20161, ,0,0,0,0,0
AK0043532,20162, ,0,0,0,0,0
AK0043532,20163, ,0,0,0,0,0
AK0043532,20164, ,0,0,0,0,0
AK0043532,20171, ,0,0,0,0,0
AK0043532,20172, ,0,0,0,0,0
AK0043532,20173,N,0,0,0,0,1
AK0043532,20174,N,1,0,0,0,1
AK0043532,20181,N,0,0,0,0,0
AK0043532,20182,N,1,0,0,0,0
AK0043532,20183,N,2,0,0,0,1
AK0043532,20184,E,2,0,0,0,2
AK0043532,20191,N,0,0,0,0,0
AK0043532,20192,N,0,0,0,0,0
AK0043532,20193,E,2,0,0,0,0
AK0043532,20194,E,2,0,0,0,0
AK0043532,20201,N,0,0,0,0,0
AK0043532,20202,N,0,0,0,0,0
AK0043532,20203,N,1,0,0,0,0
AK0043532,20204,N,0,0,0,0,0
AK0043532,20211,R,0,0,0,0,0
AK0043532,20213,V,1,0,0,0,0
AK0043532,20214,V,2,0,0,0,1
AK0043532,20221,N,0,0,0,0,0
AK0043532,20222,N,0,0,0,0,0
AK0043532,20223,N,0,0,0,0,0
AK0043532,20224,D,0,0,0,0,26
AK0043532,20231,D,0,0,0,0,24
AK0043532,20232,D,2,0,0,0,24
AK0043532,20233,D,2,0,0,0,25
AK0043532,20234,D,4,0,0,0,26
AK0043532,20241,E,2,0,0,0,16
AK0043532,20242,D,0,0,0,0,24
AK0043532,20243,D,0,0,0,0,25
AK0043532,20244,D,0,0,0,0,26
AK0043532,20251,D,0,0,0,0,24
AK0043532,20252,D,0,0,0,0,24
AK0043532,20253,D,1,0,0,0,25
AK0043532,20254, ,0,0,0,0,9
AK0043541,19892, ,0,0,0,2,0
AK0043541,19893, ,0,0,0,2,0
AK0043541,19902, ,0,0,0,2,0
AK0043541,19903, ,0,0,0,2,0
AK0043541,19904, ,0,0,0,2,0
AK0043541,19911, ,0,0,0,0,3
AK0043541,19923, ,0,0,0,0,6
AK0043541,19924, ,0,0,0,0,12
AK0045373,19871, ,0,0,0,1,0
AK0045373,19872, ,0,0,0,1,0
AK0045373,19873, ,0,0,0,1,0
AK0045373,19874, ,0,0,0,1,0
AK0045373,19881, ,0,0,0,2,0
AK0045373,19882, ,0,0,0,2,0
AK0045373,19883, ,0,0,0,2,0
AK0045373,19884, ,0,0,0,2,0
AK0045373,19891, ,0,0,0,2,0
AK0045373,19892, ,0,0,0,2,0
AK0045373,19893, ,0,0,0,2,0
AK0045373,19894, ,0,0,0,2,0
AK0045373,19901, ,0,0,0,3,0
AK0045373,19902, ,0,0,0,3,0
AK0045373,19903, ,0,0,0,3,0
AK0045373,19904, ,0,0,0,3,0
AK0045373,19911, ,0,0,0,4,0
AK0045373,19912, ,0,0,0,4,0
AK0045373,19913, ,0,0,0,4,0
AK0045373,19914, ,0,0,0,4,0
AK0045373,19921, ,0,0,0,4,0
AK0045373,19922, ,0,0,0,4,0
AK0045373,19923, ,0,0,0,4,0
AK0045373,19924, ,0,0,0,4,0
AK0045373,19931, ,0,0,0,4,0
AK0045373,19932, ,0,0,0,4,0
AK0045373,19933, ,0,0,0,4,0
AK0045373,19934, ,0,0,0,4,0
AK0045373,19941, ,0,0,0,4,0
AK0045373,19942, ,0,0,0,4,0
AK0045373,19943, ,0,0,0,4,0
AK0045373,19944, ,0,0,0,4,0
AK0045373,19951, ,0,0,0,4,0
AK0045373,19952, ,0,0,0,4,0
AK0045373,19953, ,0,0,0,4,0
AK0045373,19954, ,0,0,0,4,0
AK0045373,19961,N,0,0,0,4,0
AK0045373,19962,N,0,0,0,4,0
AK0045373,19963,N,0,0,0,4,0
AK0045373,19964,N,0,0,0,4,0
AK0045373,19971,N,0,0,0,4,0
AK0045373,19972,N,0,0,0,4,0
AK0045373,19973,N,0,0,0,4,0
AK0045373,19974,N,0,0,0,4,0
AK0045373,19981,N,0,0,0,4,0
AK0045373,19982,N,0,0,0,4,0
AK0045373,19983,N,0,0,0,4,0
AK0045373,19984,N,0,0,0,4,0
AK0045373,19991,N,0,0,0,4,0
AK0045373,19992,N,0,0,0,4,0
AK0045373,19993,N,0,0,0,4,0
AK0045373,19994,N,0,0,0,4,0
AK0045373,20001,N,0,0,0,4,0
AK0045373,20002,N,0,0,0,4,0
AK0045373,20003,N,0,0,0,4,0
AK0045373,20004,N,0,0,0,4,0
AK0045373,20011,N,0,0,0,4,0
AK0045373,20012,N,0,0,0,4,0
AK0045373,20013,N,0,0,0,4,0
AK0045373,20014,N,0,0,0,4,0
AK0045373,20021,N,0,0,0,4,0
AK0045373,20022,N,0,0,0,4,0
AK0045373,20023,N,0,0,0,4,0
AK0045373,20024,N,0,0,0,4,0
AK0045373,20031,N,0,0,0,4,0
AK0045373,20032,N,0,0,0,4,0
AK0045373,20033,N,0,0,0,4,0
AK0045373,20034,N,0,0,0,4,0
AK0045373,20041,N,0,0,0,4,0
AK0045373,20042,N,0,0,0,4,0
AK0045373,20043,N,0,0,0,4,0
AK0045373,20044,N,0,0,0,4,0
AK0045373,20051,N,0,0,0,4,0
AK0045373,20052,N,0,0,0,4,0
AK0045373,20053,N,0,0,0,4,0
AK0045373,20054,N,0,0,0,4,0
AK0045373,20061,N,0,0,0,4,0
AK0045373,20062,N,0,0,0,4,0
AK0045373,20063, ,0,0,0,4,0
AK0045373,20064, ,0,0,0,4,0
AK0045373,20071, ,0,0,0,4,0
AK0045373,20072, ,0,0,0,4,0
AK0045373,20073, ,0,0,0,4,0
AK0045373,20074, ,0,0,0,4,0
AK0045373,20081, ,0,0,0,4,0
AK0045373,20082, ,0,0,0,4,0
AK0045373,20083, ,0,0,0,4,0
AK0045373,20084, ,0,0,0,4,0
AK0045373,20091, ,0,0,0,4,0
AK0045373,20092, ,0,0,0,4,0
AK0045373,20093, ,0,0,0,4,0
AK0045373,20094, ,0,0,0,4,0
AK0045373,20101, ,0,0,0,4,0
AK0045373,20102, ,0,0,0,4,0
AK0045373,20103, ,0,0,0,4,0
AK0045373,20104, ,0,0,0,4,0
AK0045373,20111, ,0,0,0,4,0
AK0045373,20112, ,0,0,0,4,0
AK0045373,20113, ,0,0,0,4,0
AK0045373,20114, ,0,0,0,4,0
AK0045373,20121, ,0,0,0,4,0
AK0045373,20122, ,0,0,0,4,0
AK0045373,20123, ,0,0,0,4,0
AK0045373,20124, ,0,0,0,4,0
AK0045373,20131, ,0,0,0,4,0
AK0045373,20132, ,0,0,0,4,0
AK0045373,20133, ,0,0,0,4,0
AK0045373,20134, ,0,0,0,4,0
AK0045373,20141, ,0,0,0,4,0
AK0045373,20142, ,0,0,0,4,0
AK0045373,20143, ,0,0,0,4,0
AK0045373,20144, ,0,0,0,4,0
AK0045373,20151, ,0,0,0,4,0
AK0045373,20152, ,0,0,0,4,0
AK0045373,20153, ,0,0,0,4,0
AK0045373,20154, ,0,0,0,4,0
AK0045373,20161, ,0,0,0,4,0
AK0045373,20162, ,0,0,0,4,0
AK0045373,20163, ,0,0,0,4,0
AK0045373,20164, ,0,0,0,4,0
AK0045373,20171, ,0,0,0,4,0
AK0045373,20172, ,0,0,0,4,0
AK0045373,20173, ,0,0,0,4,0
AK0045373,20174, ,0,0,0,4,0
AK0045373,20181, ,0,0,0,4,0
AK0045373,20182, ,0,0,0,4,0
AK0045373,20183, ,0,0,0,4,0
AK0045373,20184, ,0,0,0,4,0
AK0045373,20191, ,0,0,0,4,0
AK0045373,20192, ,0,0,0,4,0
AK0045373,20193, ,0,0,0,4,0
AK0045373,20194, ,0,0,0,4,0
AK0045373,20201, ,0,0,0,4,0
AK0045373,20202, ,0,0,0,4,0
AK0045373,20203, ,0,0,0,4,0
AK0045373,20204, ,0,0,0,4,0
AK0045373,20211, ,0,0,0,4,0
AK0045373,20212, ,0,0,0,4,0
AK0045373,20213, ,0,0,0,4,0
AK0045373,20214, ,0,0,0,4,0
AK0045373,20221, ,0,0,0,4,0
AK0045373,20222, ,0,0,0,4,0
AK0045373,20223, ,0,0,0,4,0
AK0045373,20224, ,0,0,0,4,0
AK0045373,20231, ,0,0,0,4,0
AK0045373,20232, ,0,0,0,4,0
AK0045373,20233, ,0,0,0,4,0
AK0045373,20234, ,0,0,0,4,0
AK0045373,20241, ,0,0,0,4,0
AK0045373,20242, ,0,0,0,4,0
AK0045373,20243, ,0,0,0,4,0
AK0045373,20244, ,0,0,0,4,0
AK0045373,20251, ,0,0,0,4,0
AK0045373,20252, ,0,0,0,4,0
AK0045373,20253, ,0,0,0,4,0
AK0045411,19891, ,0,3,0,0,0
AK0045411,19892, ,0,5,0,0,0
AK0045411,19893, ,0,6,0,0,0
AK0045411,19901, ,0,0,0,0,9
AK0045411,19914, ,0,0,0,0,1
AK0045411,19933, ,1,0,0,0,2
AK0045411,19934, ,1,0,0,0,0
AK0045411,19942, ,0,0,0,0,7
AK0045411,19943, ,1,0,0,0,0
AK0045411,19944, ,2,0,0,0,0
AK0045411,19954, ,1,0,0,0,6
AK0045411,19961,N,0,0,0,0,0
AK0045411,19962,R,0,0,0,0,0
AK0045454,19871, ,0,0,0,1,0
AK0045454,19872, ,0,0,0,1,0
AK0045454,19873, ,0,0,0,1,0
AK0045454,19874, ,0,0,0,1,0
AK0045454,19881, ,0,0,0,2,0
AK0045454,19882, ,0,0,0,2,0
AK0045454,19883, ,0,0,0,2,0
AK0045454,19884, ,0,0,0,2,0
AK0045454,19891, ,0,0,0,3,0
AK0045454,19892, ,0,0,0,3,0
AK0045454,19893, ,0,0,0,3,0
AK0045454,19894, ,0,0,0,3,0
AK0045454,19901, ,0,0,0,4,0
AK0045454,19902, ,0,0,0,4,0
AK0045454,19903, ,0,0,0,4,0
AK0045454,19904, ,0,0,0,4,0
AK0045454,19911, ,0,0,0,5,0
AK0045454,19912, ,0,0,0,5,0
AK0045454,19913, ,0,0,0,5,0
AK0045454,19914, ,0,0,0,5,0
AK0045454,19921, ,0,0,0,5,0
AK0045454,19922, ,0,0,0,5,0
AK0045454,19923, ,0,0,0,5,0
AK0045454,19924, ,0,0,0,5,0
AK0045454,19931, ,0,0,0,5,0
AK0045454,19932, ,0,0,0,5,0
AK0045454,19933, ,0,0,0,5,0
AK0045454,19934, ,0,0,0,5,0
AK0045454,19941, ,0,0,0,5,0
AK0045454,19942, ,0,0,0,5,0
AK0045454,19943, ,0,0,0,5,0
AK0045454,19944, ,0,0,0,5,0
AK0045454,19951, ,0,0,0,5,0
AK0045454,19952, ,0,0,0,5,0
AK0045454,19953, ,0,0,0,5,0
AK0045454,19954, ,0,0,0,5,0
AK0045454,19961,N,0,0,0,5,0
AK0045454,19962,N,0,0,0,5,0
AK0045454,19963,N,0,0,0,5,0
AK0045454,19964,N,0,0,0,5,0
AK0045454,19971,N,0,0,0,5,0
AK0045454,19972,N,0,0,0,5,0
AK0045454,19973,N,0,0,0,5,0
AK0045454,19974,N,0,0,0,5,0
AK0045454,19981,N,0,0,0,5,0
AK0045454,19982,N,0,0,0,5,0
AK0045454,19983,N,0,0,0,5,0
AK0045454,19984,N,0,0,0,5,0
AK0045454,19991,N,0,0,0,5,0
AK0045454,19992,N,0,0,0,5,0
AK0045454,19993,N,0,0,0,5,0
AK0045454,19994,N,0,0,0,5,0
AK0045454,20001,N,0,0,0,5,0
AK0045454,20002,N,0,0,0,5,0
AK0045454,20003,N,0,0,0,5,0
AK0045454,20004,N,0,0,0,5,0
AK0045454,20011,N,0,0,0,5,0
AK0045454,20012,N,0,0,0,5,0
AK0045454,20013,N,0,0,0,5,0
AK0045454,20014,N,0,0,0,5,0
AK0045454,20021,N,0,0,0,5,0
AK0045454,20022,N,0,0,0,5,0
AK0045454,20023,N,0,0,0,5,0
AK0045454,20024,N,0,0,0,5,0
AK0045454,20031,N,0,0,0,5,0
AK0045454,20032,N,0,0,0,5,0
AK0045454,20033,N,0,0,0,5,0
AK0045454,20034,N,0,0,0,5,0
AK0045454,20041,N,0,0,0,5,0
AK0045454,20042,N,0,0,0,5,0
AK0045454,20043,N,0,0,0,5,0
AK0045454,20044,N,0,0,0,5,0
AK0045454,20051,N,0,0,0,5,0
AK0045454,20052,N,0,0,0,5,0
AK0045454,20053,N,0,0,0,5,0
AK0045454,20054,N,0,0,0,5,0
AK0045454,20061,N,0,0,0,5,0
AK0045454,20062,N,0,0,0,5,0
AK0045454,20063, ,0,0,0,5,0
AK0045454,20064, ,0,0,0,5,0
AK0045454,20071, ,0,0,0,5,0
AK0045454,20072, ,0,0,0,5,0
AK0045454,20073, ,0,0,0,5,0
AK0045454,20074, ,0,0,0,5,0
AK0045454,20081, ,0,0,0,5,0
AK0045454,20082, ,0,0,0,5,0
AK0045454,20083, ,0,0,0,5,0
AK0045454,20084, ,0,0,0,5,0
AK0045454,20091, ,0,0,0,5,0
AK0045454,20092, ,0,0,0,5,0
AK0045454,20093, ,0,0,0,5,0
AK0045454,20094, ,0,0,0,5,0
AK0045454,20101, ,0,0,0,5,0
AK0045454,20102, ,0,0,0,5,0
AK0045454,20103, ,0,0,0,5,0
AK0045454,20104, ,0,0,0,5,0
AK0045454,20111, ,0,0,0,5,0
AK0045454,20112, ,0,0,0,5,0
AK0045454,20113, ,0,0,0,5,0
AK0045454,20114, ,0,0,0,5,0
AK0045454,20121, ,0,0,0,5,0
AK0045454,20122, ,0,0,0,5,0
AK0045454,20123, ,0,0,0,5,0
AK0045454,20124, ,0,0,0,5,0
AK0045454,20131, ,0,0,0,5,0
AK0045454,20132, ,0,0,0,5,0
AK0045454,20133, ,0,0,0,5,0
AK0045454,20134, ,0,0,0,5,0
AK0045454,20141, ,0,0,0,5,0
AK0045454,20142, ,0,0,0,5,0
AK0045454,20143, ,0,0,0,5,0
AK0045454,20144, ,0,0,0,5,0
AK0045454,20151, ,0,0,0,5,0
AK0045454,20152, ,0,0,0,5,0
AK0045454,20153, ,0,0,0,5,0
AK0045454,20154, ,0,0,0,5,0
AK0045454,20161, ,0,0,0,5,0
AK0045454,20162, ,0,0,0,5,0
AK0045454,20163, ,0,0,0,5,0
AK0045454,20164, ,0,0,0,5,0
AK0045454,20171, ,0,0,0,5,0
AK0045454,20172, ,0,0,0,5,0
AK0045454,20173, ,0,0,0,5,0
AK0045454,20174, ,0,0,0,5,0
AK0045454,20181, ,0,0,0,5,0
AK0045454,20182, ,0,0,0,5,0
AK0045454,20183, ,0,0,0,5,0
AK0045454,20184, ,0,0,0,5,0
AK0045454,20191, ,0,0,0,5,0
AK0045454,20192, ,0,0,0,5,0
AK0045454,20193, ,0,0,0,5,0
AK0045454,20194, ,0,0,0,5,0
AK0045454,20201, ,0,0,0,5,0
AK0045454,20202, ,0,0,0,5,0
AK0045454,20203, ,0,0,0,5,0
AK0045454,20204, ,0,0,0,5,0
AK0045454,20211, ,0,0,0,5,0
AK0045454,20212, ,0,0,0,5,0
AK0045454,20213, ,0,0,0,5,0
AK0045454,20214, ,0,0,0,5,0
AK0045454,20221, ,0,0,0,5,0
AK0045454,20222, ,0,0,0,5,0
AK0045454,20223, ,0,0,0,5,0
AK0045454,20224, ,0,0,0,5,0
AK0045454,20231, ,0,0,0,5,0
AK0045454,20232, ,0,0,0,5,0
AK0045454,20233, ,0,0,0,5,0
AK0045454,20234, ,0,0,0,5,0
AK0045454,20241, ,0,0,0,5,0
AK0045454,20242, ,0,0,0,5,0
AK0045454,20243, ,0,0,0,5,0
AK0045454,20244, ,0,0,0,5,0
AK0045454,20251, ,0,0,0,5,0
AK0045454,20252, ,0,0,0,5,0
AK0045454,20253, ,0,0,0,5,0
AK0045675,20063, ,0,0,0,0,5
AK0045675,20071,W,2,0,0,0,0
AK0045675,20072,W,0,0,0,0,0
AK0045675,20073,W,0,0,0,0,0
AK0045675,20074,W,0,0,0,0,0
AK0045675,20081,W,0,0,0,0,0
AK0045675,20082,W,0,0,0,0,0
AK0045675,20083,W,0,0,0,0,0
AK0045675,20084,W,0,0,0,0,0
AK0045675,20091,W,0,0,0,0,0
AK0045675,20092,W,0,0,0,0,0
AK0045675,20093,W,0,0,0,0,0
AK0045675,20094,W,0,0,0,0,0
AK0045675,20101,W,0,0,0,0,0
AK0045675,20102,W,0,0,0,0,0
AK0045675,20103,W,0,0,0,0,0
AK0045675,20104,W,0,0,0,0,0
AK0045675,20111,W,0,0,0,0,0
AK0045675,20112,W,2,0,0,0,0
AK0045675,20113,W,0,0,0,0,2
AK0045675,20114,N,0,0,0,0,0
AK0045675,20121,N,0,0,0,0,0
AK0045675,20122,N,0,0,0,0,0
AK0045675,20123,N,0,0,0,0,0
AK0045675,20124,N,1,0,0,0,0
AK0045675,20131,N,0,0,0,0,0
AK0045675,20132,N,0,0,0,0,0
AK0045675,20133,R,0,0,0,0,0
AK0045675,20134, ,0,0,0,0,0
AK0045675,20141, ,0,0,0,0,0
AK0045675,20142, ,0,0,0,0,0
AK0045675,20143, ,0,0,0,0,0
AK0045675,20144, ,0,0,0,0,0
AK0045675,20151, ,0,0,0,0,0
AK0045675,20152, ,0,0,0,0,0
AK0045675,20153, ,0,0,0,0,0
AK0045675,20154, ,0,0,0,0,0
AK0045675,20161, ,0,0,0,0,0
AK0045675,20162, ,0,0,0,0,0
AK0045675,20163, ,0,0,0,0,0
AK0045675,20164, ,0,0,0,0,0
AK0045675,20171, ,0,0,0,0,0
AK0045675,20172, ,0,0,0,0,0
AK0045675,20173, ,0,0,0,0,0
AK0045675,20174, ,0,0,0,0,0
AK0045675,20181,R,0,0,0,0,64
AK0045675,20182,R,0,0,0,0,0
AK0045675,20183, ,0,0,0,0,0
AK0045675,20184, ,0,0,0,0,8
AK0045675,20191,N,0,0,0,0,0
AK0045675,20192,N,0,0,1,0,0
AK0045675,20193,N,0,0,3,0,14
AK0028657,20143, ,0,0,0,0,0
AK0028657,20144, ,0,0,0,0,0
AK0028657,20151, ,0,0,0,0,0
AK0028657,20152, ,0,0,0,0,0
AK0028657,20153,V,1,0,0,0,0
AK0028657,20154, ,0,0,0,0,0
AK0028657,20161, ,0,0,0,0,0
AK0028657,20162, ,0,0,0,0,0
AK0028657,20163, ,0,0,0,0,0
AK0028657,20164, ,0,0,3,0,0
AK0028657,20171, ,0,0,0,0,0
AK0028657,20172, ,0,0,0,0,0
AK0028657,20173, ,0,0,0,0,0
AK0028657,20174, ,0,0,0,0,0
AK0028657,20181, ,0,0,0,0,0
AK0028657,20182, ,0,0,0,0,0
AK0028657,20183, ,0,0,0,0,0
AK0028657,20184,V,0,0,1,0,0
AK0028657,20191, ,0,0,1,0,0
AK0028657,20192, ,0,0,0,0,0
AK0028657,20193, ,0,0,0,0,0
AK0028657,20211,V,0,0,3,0,0
AK0028657,20212, ,0,0,3,0,0
AK0028657,20244,V,1,0,3,0,0
AK0028657,20251,R,0,0,3,0,34
AK0028657,20252,N,0,0,3,0,3
AK0028657,20253,N,1,0,3,0,7
AK0028657,20254, ,0,0,0,0,1
AK0028924,19893, ,0,0,0,0,5
AK0028924,19894, ,0,0,0,1,0
AK0028924,19911, ,0,0,0,0,6
AK0028924,19914, ,0,0,0,0,8
AK0028924,19921, ,0,0,0,0,24
AK0028924,19922, ,0,0,0,0,24
AK0028924,19923, ,0,0,0,0,16
AK0028924,19933, ,1,0,0,0,12
AK0028924,19934, ,0,0,0,0,3
AK0028924,19941, ,2,0,0,1,0
AK0028924,19943, ,1,0,0,0,0
AK0028924,19952, ,0,0,0,0,24
AK0028924,19953, ,0,0,0,0,12
AK0028924,19961,N,0,0,0,0,0
AK0028924,19962,R,0,0,0,0,0
AK0028924,19964,W,0,0,0,0,0
AK0029441,20083,W,0,0,0,0,26
AK0029441,20084,W,1,0,0,0,26
AK0029441,20091,W,0,0,0,0,26
AK0029441,20092,W,1,0,0,0,26
AK0029441,20093,W,0,0,0,0,26
AK0029441,20094,W,0,0,0,0,13
AK0029441,20101,W,0,0,0,0,13
AK0029441,20102,W,0,0,0,0,26
AK0029441,20103,W,0,0,0,0,26
AK0029441,20104,W,0,0,0,0,26
AK0029441,20111,W,0,0,0,0,13
AK0029441,20112,W,0,0,0,0,26
AK0029441,20113,W,0,0,0,0,26
AK0029441,20114,W,0,0,0,0,26
AK0029441,20121,W,0,0,0,0,26
AK0029441,20122,W,0,0,0,0,13
AK0029441,20123,W,0,0,0,0,13
AK0029441,20124,W,0,0,0,0,13
AK0029441,20131,R,0,0,0,0,0
AK0029441,20132,W,0,0,0,0,26
AK0029441,20133,W,0,0,0,0,13
AK0029441,20134,R,0,0,0,0,13
AK0029441,20141,W,0,0,0,0,26
AK0029441,20142,W,0,0,0,0,26
AK0029441,20143,W,0,0,0,0,13
AK0029441,20144,R,0,0,0,0,0
AK0029441,20151, ,0,0,0,0,0
AK0029441,20152, ,0,0,0,0,0
AK0029441,20153, ,0,0,0,0,0
AK0029441,20154, ,0,0,0,0,0
AK0029441,20161, ,0,0,0,0,0
AK0029441,20162, ,0,0,0,0,0
AK0029441,20163, ,0,0,0,0,0
AK0029441,20164, ,0,0,0,0,0
AK0029441,20171, ,0,0,0,0,0
AK0029441,20172, ,0,0,0,0,0
AK0029441,20173, ,0,0,0,0,0
AK0029441,20174, ,0,0,0,0,0
AK0029441,20181, ,0,0,0,0,0
AK0029441,20182, ,0,0,0,0,0
AK0029441,20183, ,0,0,0,0,0
AK0029441,20184, ,0,0,0,0,0
AK0029441,20191, ,0,0,0,0,0
AK0029441,20192,V,0,0,3,0,0
AK0029441,20193, ,0,0,3,0,0
AK0029441,20194, ,0,0,0,0,0
AK0029441,20201, ,0,0,0,0,0
AK0029441,20202, ,0,0,0,0,0
AK0029441,20203, ,0,0,0,0,0
AK0029441,20204, ,0,0,0,0,0
AK0029441,20211, ,0,0,0,0,0
AK0029441,20212,V,0,0,0,0,0
AK0029441,20213, ,0,0,0,0,0
AK0029441,20214, ,0,0,0,0,0
AK0029441,20221, ,0,0,0,0,0
AK0029441,20222, ,0,0,0,0,0
AK0029441,20242,V,0,0,4,0,0
AK0029441,20243,V,0,0,3,0,0
AK0029441,20244,V,0,0,3,0,0
AK0029459,20083,W,0,0,0,0,45
AK0029459,20084,W,0,0,0,0,45
AK0029459,20091,W,0,0,0,0,45
AK0029459,20092,W,0,0,0,0,45
AK0029459,20093,W,0,0,0,0,45
AK0029459,20094,W,0,0,0,0,45
AK0029459,20101,W,0,0,0,0,45
AK0029459,20102,W,0,0,0,0,30
AK0029459,20103,W,0,0,0,0,45
AK0029459,20104,W,0,0,0,0,45
AK0029459,20111,W,0,0,0,0,45
AK0029459,20112,W,0,0,0,0,45
AK0029459,20113,W,0,0,0,0,45
AK0029459,20114,W,0,0,0,0,45
AK0029459,20121,W,0,0,0,0,45
AK0029459,20122,W,0,0,0,0,45
AK0029459,20123,W,0,0,0,0,45
AK0029459,20124,W,0,0,0,0,45
AK0029459,20131,W,0,0,0,0,45
AK0029459,20132,W,0,0,0,0,30
AK0029459,20133,W,0,0,0,0,45
AK0029459,20134,W,0,0,0,0,45
AK0029459,20141,W,0,0,0,0,45
AK0029459,20142,W,0,0,0,0,45
AK0029459,20143,W,0,0,0,0,45
AK0029459,20144,W,2,0,0,0,30
AK0029459,20151,W,2,0,0,0,4
AK0029459,20152,W,3,0,0,0,0
AK0029459,20153,W,2,0,0,0,0
AK0029459,20154,W,0,0,0,0,0
AK0029459,20161,W,2,0,0,0,0
AK0029459,20162,W,2,0,0,0,0
AK0029459,20163,W,2,0,0,0,0
AK0029459,20164,N,1,0,0,0,0
AK0029459,20171,R,3,0,0,0,0
AK0029459,20172, ,0,0,0,0,0
AK0029459,20173,V,3,0,0,0,0
AK0029459,20174,V,3,0,0,0,0
AK0029459,20181,V,1,0,0,0,0
AK0029459,20182, ,0,0,0,0,0
AK0029459,20183, ,0,0,0,0,0
AK0029459,20184, ,0,0,0,0,0
AK0029459,20191, ,0,0,0,0,0
AK0029459,20192, ,0,0,0,0,0
AK0029459,20193,N,0,0,0,0,0
AK0029459,20194,N,0,0,0,0,0
AK0029459,20224,U,0,0,0,0,0
AK0029459,20231,U,0,0,0,0,0
AK0029840,19963,N,0,0,0,0,0
AK0029840,19964,N,0,0,0,0,0
AK0029840,19994,N,0,0,0,0,0
AK0029840,20001,R,0,0,0,0,0
AK0029840,20024,N,0,0,0,0,0
AK0029840,20032,N,0,0,0,0,0
AK0029840,20042,N,0,0,0,2,0
AK0029840,20043,N,0,0,0,2,0
AK0029840,20044,N,0,0,0,0,0
AK0029840,20051,N,0,0,0,0,0
AK0029840,20071,T,0,0,0,0,0
AK0029840,20072,T,0,0,0,0,0
AK0029840,20073,T,0,0,0,0,0
AK0029840,20074,T,0,0,0,0,0
AK0029840,20081,N,0,0,0,0,0
AK0029840,20082,N,0,0,0,0,0
AK0029840,20083,N,0,0,0,0,0
AK0029840,20084,N,0,0,0,0,0
AK0029840,20091,N,0,0,0,0,0
AK0029840,20092,N,0,0,0,1,0
AK0029840,20093,N,0,0,0,0,0
AK0029840,20094,N,0,0,0,0,0
AK0029840,20101,N,0,0,0,0,0
AK0029840,20102,N,0,0,0,0,0
AK0029840,20103,N,0,0,0,0,0
AK0029840,20112, ,0,0,0,0,0
AK0029840,20113, ,0,0,0,0,0
AK0029840,20114, ,0,0,0,0,0
AK0029840,20121, ,0,0,0,0,0
AK0029840,20122, ,0,0,0,0,0
AK0029840,20123, ,0,0,0,0,0
AK0029840,20124, ,0,0,0,0,0
AK0029840,20131, ,0,0,0,0,0
AK0029840,20132, ,0,0,0,0,0
AK0029840,20133,N,0,0,0,4,0
AK0029840,20134,R,0,0,0,4,0
AK0029840,20141, ,0,0,0,0,0
AK0029840,20142, ,0,0,0,0,0
AK0029840,20143, ,0,0,0,0,0
AK0029840,20144, ,0,0,0,0,0
AK0029840,20151, ,0,0,0,0,0
AK0029840,20152, ,0,0,0,0,0
AK0029840,20153, ,0,0,0,0,0
AK0029840,20154, ,0,0,0,0,0
AK0029840,20161, ,0,0,0,0,0
AK0029840,20162, ,0,0,0,0,0
AK0029840,20163, ,0,0,0,0,0
AK0029840,20164, ,0,0,0,0,0
AK0029840,20171, ,0,0,0,0,0
AK0029840,20172, ,0,0,0,0,0
